Day of Week,Route,Direction,Stop ID,Stop Seq ID,Stop Name,Total On,Total Off,Total Activity,Cumulative Load,Wheelchair
,,,,,,,,,,
Saturday,2,Outbound,785809,1,Kemper Street Transfer Center,26,13,39,60,0,37.408105,-79.157322
Saturday,2,Outbound,785903,2,Campbell Ave. (Eastbound Corner Of Twelfth St.),3,5,9,34,0,37.402699,-79.157658
Saturday,2,Outbound,785902,3,Campbell Ave. (Eastbound Corner Of Thirteenth St.),1,2,3,44,0,37.401594,-79.156549
Saturday,2,Outbound,785894,4,Campbell Ave. (Eastbound Corner Of Fourteenth St.),1,1,2,49,0,37.399987,-79.155084
Saturday,2,Outbound,785890,5,Campbell Ave. (Eastbound Corner Of Dewitt St.),0,1,1,48,0,37.395377,-79.150824
Saturday,2,Outbound,785892,6,Campbell Ave. (Eastbound Corner Of Edmunds St.),0,0,1,42,0,37.394153,-79.149678
Saturday,2,Outbound,3463384,7,Campbell Ave and Otey St West,1,0,1,43,0,37.393241,-79.148888
Saturday,2,Outbound,785899,8,Campbell Ave. (Eastbound Corner Of Otey St.),1,2,3,42,0,37.392111,-79.147895
Saturday,2,Outbound,785891,9,Campbell Ave. (Eastbound Corner Of Easley St.),2,6,8,38,0,37.389931,-79.147078
Saturday,2,Outbound,785893,10,Campbell Ave. (Eastbound Corner Of Fairview Ave.),2,1,2,40,0,37.388847,-79.145644
Saturday,2,Outbound,785896,11,Campbell Ave. (Eastbound Corner Of Kent St.),1,2,2,38,0,37.387086,-79.143220
Saturday,2,Outbound,785898,12,Campbell Ave. (Eastbound Corner Of Maryland Ave.),0,0,0,38,0,37.386172,-79.142009
Saturday,2,Outbound,785895,13,Campbell Ave. (Eastbound Corner Of Hanover St.),2,6,8,36,0,37.384153,-79.141685
Saturday,2,Outbound,785897,14,Campbell Ave. (Eastbound Corner Of King St.),0,0,0,36,0,37.382499,-79.140086
Saturday,2,Outbound,785900,15,Campbell Ave. (Eastbound Corner Of School Ln.),1,1,2,36,0,37.382135,-79.138651
Saturday,2,Outbound,785901,16,Campbell Ave. (Eastbound Corner Of South Durham St.),0,0,1,36,0,37.381553,-79.136871
Saturday,2,Outbound,786469,17,Woodrow St. (Outbound Corner Of Parkwood Ave.),0,0,0,8,0,37.379251,-79.136904
Saturday,2,Outbound,785904,17,Campbell Ave. (Eastbound Corner Of Woodrow St.),1,2,3,27,0,37.380926,-79.135383
Saturday,2,Outbound,786021,18,Florida Ave. (Northbound Corner Of Campbell Ave.),2,3,5,34,0,37.380066,-79.133869
Saturday,2,Outbound,786019,19,Florida Ave. (Northbound Across From Food Lion ),3,3,6,34,0,37.381523,-79.132867
Saturday,2,Outbound,786025,20,Florida Ave. (Northbound First Stop After Food Lion Stop),0,0,0,34,0,37.384833,-79.131944
Saturday,2,Outbound,786024,21,Florida Ave. (Northbound Corner Of Winston Ridge Rd.),0,0,0,34,0,37.387262,-79.131245
Saturday,2,Outbound,786020,22,Florida Ave. (Northbound Across From Gilmore Circle),0,1,1,33,0,37.389085,-79.132285
Saturday,2,Outbound,786022,23,Florida Ave. (Northbound Corner Of Greenfield Dr.),1,1,2,33,0,37.391382,-79.133470
Saturday,2,Outbound,786100,24,Greenfield Dr. (Outbound Greenfield Apartment Stop),16,10,26,40,0,37.392851,-79.131567
Saturday,2,Outbound,786027,25,Florida Ave. (Southbound Corner Of Elmhurst St.),1,1,2,41,0,37.390923,-79.133179
